,EGFR,Hypoxia,JAK.STAT,MAPK,NFkB,PI3K,TGFb,TNFa,Trail,VEGF,p53
"Fructose-1,6-bisphosphatase",976.0,35.0,663.0,166.0,8.0,636.0,7.0,989.0,806.0,722.0,814.0
Dipeptidyl peptidase II,63.0,39.0,732.0,22.0,727.0,987.0,315.0,993.0,735.0,0.0,202.0
Peroxisome proliferator-activated receptor delta,376.0,470.0,486.0,295.0,996.0,261.0,919.0,323.0,396.0,239.0,899.0
Serine/threonine-protein kinase 10,985.0,976.0,22.0,278.0,740.0,157.0,972.0,41.0,263.0,935.0,211.0
Dual specificity protein kinase TTK,10.0,713.0,606.0,1000.0,882.0,774.0,656.0,23.0,376.0,957.0,534.0
Coagulation factor VII,866.0,679.0,350.0,761.0,386.0,124.0,710.0,129.0,412.0,916.0,343.0
PI3-kinase p110-alpha subunit,979.0,805.0,864.0,327.0,5.0,109.0,166.0,340.0,684.0,808.0,683.0
Tyrosine-protein kinase ABL2,30.0,278.0,834.0,59.0,0.0,983.0,2.0,1000.0,912.0,168.0,732.0
C-C chemokine receptor type 2,925.0,10.0,44.0,39.0,997.0,754.0,19.0,734.0,173.0,61.0,357.0
"Glutamate receptor ionotropic, AMPA 2",13.0,45.0,17.0,195.0,932.0,989.0,957.0,986.0,434.0,624.0,43.0
Neuropeptide Y receptor type 2,993.0,951.0,586.0,457.0,378.0,97.0,996.0,13.0,809.0,966.0,424.0
HMG-CoA reductase,737.0,961.0,646.0,846.0,485.0,248.0,48.0,3.0,455.0,304.0,901.0
Signal transducer and activator of transcription 3,139.0,132.0,450.0,197.0,988.0,355.0,982.0,782.0,437.0,11.0,16.0
Interleukin-8 receptor A,748.0,46.0,9.0,176.0,791.0,561.0,870.0,751.0,589.0,275.0,369.0
Cyclin-dependent kinase 5,986.0,75.0,873.0,543.0,24.0,199.0,42.0,852.0,652.0,725.0,951.0
MAP kinase ERK2,115.0,470.0,874.0,220.0,6.0,924.0,882.0,970.0,963.0,45.0,493.0
Cystic fibrosis transmembrane conductance regulator,67.0,834.0,822.0,985.0,989.0,125.0,272.0,349.0,2.0,880.0,77.0
Chymase,36.0,236.0,61.0,128.0,770.0,664.0,966.0,774.0,905.0,340.0,127.0
Casein kinase II alpha (prime),1000.0,800.0,14.0,529.0,70.0,8.0,0.0,33.0,3.0,999.0,691.0
Cathepsin B,42.0,862.0,932.0,533.0,811.0,832.0,912.0,18.0,850.0,570.0,644.0
Matrix metalloproteinase 7,208.0,899.0,790.0,950.0,790.0,340.0,559.0,159.0,832.0,545.0,810.0
Bombesin receptor subtype-3,6.0,664.0,897.0,998.0,1000.0,44.0,52.0,116.0,7.0,120.0,763.0
LXR-beta,141.0,805.0,878.0,958.0,299.0,639.0,7.0,258.0,445.0,383.0,922.0
Neurotensin receptor 1,1.0,94.0,579.0,148.0,904.0,949.0,954.0,990.0,905.0,40.0,158.0
Tyrosine-protein kinase TIE-2,721.0,85.0,889.0,516.0,140.0,528.0,318.0,994.0,704.0,52.0,568.0
Fibroblast growth factor receptor 2,997.0,134.0,102.0,7.0,2.0,964.0,1.0,1000.0,799.0,592.0,369.0
Histone deacetylase 9,515.0,405.0,312.0,39.0,274.0,636.0,628.0,196.0,758.0,571.0,326.0
Fatty acid synthase,13.0,112.0,585.0,966.0,979.0,778.0,744.0,634.0,14.0,305.0,302.0
c-Jun N-terminal kinase 2,974.0,925.0,74.0,150.0,808.0,271.0,970.0,17.0,790.0,876.0,223.0
Sodium channel protein type II alpha subunit,146.0,359.0,773.0,52.0,986.0,618.0,991.0,41.0,931.0,43.0,474.0
Monoglyceride lipase,349.0,805.0,311.0,548.0,992.0,96.0,931.0,25.0,731.0,905.0,602.0
Inhibitor of apoptosis protein 3,0.0,5.0,521.0,997.0,720.0,958.0,953.0,1000.0,200.0,5.0,206.0
Serine/threonine-protein kinase 2,978.0,740.0,863.0,768.0,0.0,564.0,1.0,176.0,90.0,638.0,963.0
Dual specificity protein kinase CLK4,356.0,341.0,491.0,429.0,1.0,964.0,263.0,999.0,895.0,736.0,558.0
MAP kinase signal-integrating kinase 2,670.0,628.0,40.0,400.0,1000.0,183.0,860.0,0.0,67.0,749.0,40.0
Proteasome component C5,55.0,110.0,996.0,402.0,15.0,944.0,122.0,985.0,788.0,14.0,965.0
Tyrosine-protein kinase FRK,51.0,443.0,703.0,345.0,983.0,260.0,916.0,265.0,477.0,516.0,679.0
Dual specificty protein kinase CLK1,864.0,656.0,811.0,993.0,94.0,217.0,231.0,475.0,41.0,964.0,320.0
Dual specificity protein kinase CLK2,994.0,120.0,37.0,145.0,864.0,149.0,111.0,897.0,252.0,181.0,247.0
Lipoxin A4 receptor,630.0,967.0,950.0,992.0,997.0,4.0,992.0,0.0,595.0,949.0,935.0
Estradiol 17-beta-dehydrogenase 3,876.0,995.0,654.0,852.0,9.0,15.0,688.0,92.0,735.0,874.0,956.0
11-beta-hydroxysteroid dehydrogenase 1,3.0,808.0,741.0,991.0,933.0,57.0,776.0,674.0,428.0,155.0,376.0
Ribosomal protein S6 kinase alpha 5,0.0,752.0,384.0,91.0,683.0,973.0,990.0,638.0,995.0,756.0,82.0
ALK tyrosine kinase receptor,0.0,112.0,653.0,110.0,703.0,993.0,990.0,968.0,972.0,239.0,103.0
Hypoxia-inducible factor 1 alpha,991.0,104.0,237.0,644.0,125.0,794.0,107.0,243.0,218.0,394.0,271.0
TGF-beta receptor type II,483.0,235.0,173.0,746.0,485.0,303.0,938.0,974.0,28.0,434.0,38.0
Serine/threonine-protein kinase AKT,1000.0,963.0,25.0,0.0,366.0,562.0,254.0,109.0,962.0,947.0,66.0
Sodium channel protein type IX alpha subunit,225.0,121.0,993.0,977.0,4.0,994.0,3.0,913.0,247.0,653.0,984.0
P-glycoprotein 1,900.0,490.0,369.0,651.0,47.0,316.0,7.0,875.0,229.0,222.0,771.0
Heat shock protein HSP 90-beta,552.0,994.0,328.0,948.0,853.0,47.0,942.0,2.0,651.0,961.0,539.0
Calcium-activated potassium channel subunit alpha-1,171.0,417.0,38.0,121.0,999.0,899.0,117.0,40.0,173.0,398.0,591.0
Intermediate conductance calcium-activated potassium channel protein 4,401.0,39.0,96.0,79.0,1000.0,161.0,967.0,275.0,303.0,14.0,276.0
Voltage-gated potassium channel subunit Kv1.5,975.0,195.0,650.0,179.0,0.0,819.0,11.0,992.0,356.0,43.0,668.0
Bradykinin B1 receptor,609.0,952.0,915.0,853.0,994.0,6.0,965.0,7.0,102.0,969.0,438.0
Purinergic receptor P2Y1,305.0,770.0,127.0,228.0,974.0,814.0,237.0,30.0,881.0,924.0,840.0
Sphingosine 1-phosphate receptor Edg-1,249.0,3.0,907.0,89.0,4.0,940.0,82.0,1000.0,664.0,5.0,311.0
Purine nucleoside phosphorylase,105.0,79.0,299.0,609.0,0.0,938.0,87.0,1000.0,631.0,8.0,600.0
Serine/threonine-protein kinase GAK,12.0,12.0,983.0,998.0,369.0,469.0,270.0,932.0,76.0,27.0,681.0
Induced myeloid leukemia cell differentiation protein Mcl-1,101.0,927.0,986.0,679.0,0.0,911.0,61.0,927.0,742.0,924.0,598.0
Dual-specificity tyrosine-phosphorylation regulated kinase 2,994.0,183.0,631.0,228.0,55.0,647.0,81.0,463.0,141.0,98.0,937.0
Gastric inhibitory polypeptide receptor,924.0,937.0,546.0,476.0,999.0,98.0,816.0,0.0,586.0,551.0,783.0
Matrix metalloproteinase 12,998.0,975.0,156.0,344.0,469.0,73.0,117.0,13.0,730.0,967.0,695.0
Sphingosine kinase 1,1.0,935.0,93.0,308.0,1000.0,234.0,994.0,449.0,960.0,99.0,25.0
Phosphodiesterase 8B,241.0,11.0,899.0,565.0,730.0,764.0,989.0,200.0,874.0,126.0,697.0
Phosphodiesterase 10A,0.0,655.0,882.0,994.0,304.0,420.0,943.0,959.0,727.0,228.0,630.0
Free fatty acid receptor 1,968.0,614.0,309.0,832.0,192.0,406.0,242.0,469.0,90.0,721.0,405.0
Prostanoid DP receptor,51.0,948.0,879.0,284.0,229.0,279.0,631.0,577.0,894.0,800.0,727.0
Neurokinin 3 receptor,1000.0,699.0,1.0,0.0,278.0,262.0,300.0,715.0,622.0,993.0,43.0
TGF-beta receptor type I,0.0,689.0,964.0,1000.0,999.0,411.0,412.0,14.0,0.0,632.0,463.0
C-X-C chemokine receptor type 3,222.0,153.0,739.0,106.0,60.0,967.0,28.0,990.0,838.0,426.0,550.0
Vitamin K-dependent protein C,201.0,570.0,59.0,116.0,692.0,811.0,962.0,616.0,899.0,82.0,367.0
Tyrosine-protein kinase FGR,969.0,435.0,731.0,178.0,116.0,759.0,958.0,24.0,613.0,571.0,754.0
NAD-dependent deacetylase sirtuin 3,926.0,404.0,73.0,0.0,19.0,743.0,52.0,974.0,604.0,165.0,478.0
NAD-dependent deacetylase sirtuin 2,971.0,109.0,527.0,691.0,30.0,130.0,15.0,840.0,137.0,679.0,753.0
Acyl coenzyme A:cholesterol acyltransferase 2,36.0,303.0,949.0,914.0,990.0,906.0,905.0,1.0,710.0,283.0,545.0
Voltage-gated N-type calcium channel alpha-1B subunit,1000.0,534.0,258.0,5.0,1.0,361.0,27.0,983.0,952.0,363.0,811.0
"Nitric oxide synthase, inducible",897.0,412.0,7.0,967.0,981.0,8.0,692.0,453.0,20.0,707.0,238.0
Serine/threonine-protein kinase PAK 4,846.0,973.0,965.0,902.0,52.0,122.0,16.0,41.0,634.0,897.0,971.0
Ribosomal protein S6 kinase 1,375.0,668.0,794.0,974.0,727.0,67.0,858.0,875.0,8.0,899.0,21.0
NAD-dependent deacetylase sirtuin 1,1.0,219.0,510.0,55.0,908.0,980.0,987.0,793.0,986.0,850.0,207.0
Glutaminyl-peptide cyclotransferase,8.0,39.0,546.0,972.0,851.0,810.0,671.0,976.0,186.0,121.0,613.0
Serine/threonine-protein kinase PIM2,943.0,801.0,543.0,11.0,66.0,916.0,6.0,678.0,955.0,88.0,641.0
TRAF2- and NCK-interacting kinase,876.0,881.0,343.0,0.0,830.0,463.0,988.0,7.0,927.0,457.0,353.0
Coagulation factor XIII,977.0,479.0,48.0,62.0,789.0,651.0,932.0,39.0,729.0,913.0,395.0
5-lipoxygenase activating protein,0.0,23.0,993.0,1000.0,952.0,497.0,977.0,320.0,160.0,137.0,434.0
Neuropeptide Y receptor type 5,55.0,668.0,328.0,992.0,891.0,178.0,69.0,798.0,45.0,764.0,687.0
Kinesin-like protein 1,999.0,111.0,107.0,31.0,3.0,759.0,4.0,1000.0,86.0,452.0,93.0
Matrix metalloproteinase 8,854.0,757.0,172.0,185.0,297.0,81.0,23.0,932.0,530.0,248.0,363.0
C-C chemokine receptor type 8,666.0,992.0,805.0,119.0,854.0,207.0,992.0,0.0,921.0,971.0,504.0
Tyrosine kinase non-receptor protein 2,727.0,805.0,973.0,335.0,960.0,449.0,75.0,5.0,473.0,667.0,956.0
Serine/threonine-protein kinase PAK 1,275.0,137.0,569.0,628.0,805.0,397.0,536.0,361.0,185.0,24.0,767.0
Tyrosine-protein kinase BRK,916.0,780.0,269.0,335.0,69.0,666.0,5.0,255.0,645.0,380.0,878.0
Melanocortin receptor 5,791.0,781.0,761.0,127.0,3.0,976.0,443.0,81.0,904.0,794.0,757.0
Ghrelin receptor,948.0,191.0,602.0,581.0,166.0,275.0,998.0,520.0,708.0,472.0,640.0
Phenylethanolamine N-methyltransferase,424.0,134.0,56.0,64.0,783.0,881.0,832.0,673.0,525.0,659.0,521.0
Leukotriene A4 hydrolase,869.0,812.0,86.0,651.0,59.0,177.0,0.0,670.0,35.0,470.0,485.0
Apoptosis regulator Bcl-X,722.0,680.0,142.0,9.0,853.0,563.0,374.0,903.0,858.0,744.0,38.0
Serine/threonine-protein kinase Chk1,2.0,191.0,360.0,54.0,968.0,984.0,96.0,984.0,579.0,127.0,195.0
Voltage-gated potassium channel subunit Kv1.3,821.0,518.0,844.0,456.0,6.0,729.0,211.0,954.0,287.0,803.0,177.0
Voltage-gated T-type calcium channel alpha-1G subunit,7.0,91.0,708.0,942.0,999.0,311.0,995.0,239.0,654.0,24.0,577.0
Melanocortin receptor 3,42.0,682.0,826.0,888.0,5.0,235.0,772.0,785.0,480.0,640.0,830.0
Dipeptidyl peptidase VIII,456.0,694.0,826.0,440.0,3.0,160.0,929.0,986.0,866.0,792.0,710.0
Lymphocyte differentiation antigen CD38,256.0,185.0,459.0,560.0,987.0,962.0,1.0,148.0,254.0,148.0,482.0
Proteasome Macropain subunit MB1,654.0,37.0,462.0,992.0,138.0,147.0,217.0,985.0,48.0,49.0,523.0
Apoptosis regulator Bcl-W,1000.0,652.0,1.0,0.0,980.0,286.0,276.0,0.0,961.0,330.0,730.0
Aldo-keto-reductase family 1 member C3,251.0,830.0,504.0,930.0,840.0,75.0,598.0,245.0,463.0,862.0,614.0
Fibroblast activation protein alpha,863.0,886.0,685.0,869.0,0.0,402.0,754.0,267.0,623.0,962.0,453.0
"Indoleamine 2,3-dioxygenase",0.0,383.0,677.0,594.0,966.0,463.0,1000.0,836.0,650.0,164.0,136.0
Malonyl-CoA decarboxylase,278.0,271.0,816.0,724.0,68.0,795.0,57.0,839.0,161.0,334.0,863.0
Isoprenylcysteine carboxyl methyltransferase,476.0,962.0,253.0,253.0,980.0,244.0,674.0,11.0,611.0,797.0,790.0
Serine/threonine-protein kinase Aurora-A,301.0,123.0,453.0,804.0,895.0,581.0,557.0,904.0,62.0,231.0,484.0
C3a anaphylatoxin chemotactic receptor,1000.0,537.0,334.0,419.0,790.0,498.0,42.0,134.0,63.0,365.0,104.0
Vesicular acetylcholine transporter,369.0,638.0,789.0,940.0,626.0,203.0,991.0,91.0,836.0,980.0,841.0
Geranylgeranyl pyrophosphate synthetase,562.0,430.0,915.0,445.0,89.0,597.0,581.0,42.0,816.0,339.0,754.0
Neuropeptide Y receptor type 1,977.0,884.0,543.0,571.0,626.0,53.0,9.0,114.0,368.0,387.0,575.0
Carbonic anhydrase VA,50.0,372.0,683.0,715.0,1000.0,805.0,888.0,38.0,807.0,117.0,592.0
Endothelin-converting enzyme 1,379.0,221.0,522.0,64.0,24.0,992.0,207.0,937.0,839.0,773.0,289.0
Orexin receptor 2,971.0,913.0,490.0,184.0,52.0,731.0,102.0,36.0,726.0,907.0,619.0
Dipeptidyl peptidase IX,3.0,16.0,187.0,1000.0,588.0,891.0,532.0,994.0,31.0,161.0,232.0
Vanilloid receptor,827.0,909.0,93.0,1.0,99.0,153.0,718.0,989.0,952.0,569.0,94.0
Caspase-1,926.0,384.0,339.0,26.0,930.0,728.0,410.0,88.0,229.0,280.0,187.0
"Nitric-oxide synthase, endothelial",276.0,189.0,253.0,860.0,997.0,270.0,793.0,287.0,116.0,828.0,167.0
Dual specificity phosphatase Cdc25B,218.0,23.0,957.0,996.0,68.0,589.0,159.0,953.0,110.0,435.0,648.0
P2X purinoceptor 7,582.0,110.0,121.0,459.0,636.0,431.0,224.0,722.0,604.0,266.0,883.0
Serine/threonine-protein kinase AKT3,995.0,817.0,742.0,41.0,0.0,395.0,515.0,916.0,859.0,910.0,248.0
Beta-secretase 1,69.0,886.0,599.0,854.0,975.0,178.0,993.0,37.0,614.0,849.0,655.0
Acetyl-CoA carboxylase 2,767.0,242.0,927.0,862.0,164.0,121.0,887.0,646.0,389.0,61.0,636.0
L-lactate dehydrogenase A chain,4.0,876.0,955.0,991.0,244.0,316.0,21.0,759.0,177.0,545.0,627.0
C-X3-C chemokine receptor 1,981.0,953.0,497.0,15.0,16.0,115.0,204.0,170.0,668.0,951.0,770.0
Eukaryotic translation initation factor,1.0,282.0,5.0,444.0,948.0,927.0,998.0,934.0,554.0,888.0,8.0
Apoptosis regulator Bcl-2,0.0,429.0,415.0,365.0,910.0,683.0,962.0,846.0,833.0,592.0,593.0
Cytochrome P450 1B1,1000.0,516.0,427.0,620.0,23.0,307.0,6.0,2.0,209.0,189.0,883.0
Tyrosine-protein kinase receptor UFO,6.0,614.0,327.0,890.0,1000.0,230.0,858.0,539.0,337.0,370.0,473.0
Neurotrophic tyrosine kinase receptor type 2,20.0,456.0,974.0,970.0,644.0,657.0,218.0,250.0,353.0,71.0,96.0
Mitogen-activated protein kinase kinase kinase 8,785.0,68.0,140.0,27.0,28.0,970.0,59.0,1000.0,233.0,184.0,156.0
Low molecular weight phosphotyrosine protein phosphatase,244.0,247.0,206.0,12.0,751.0,714.0,756.0,826.0,736.0,94.0,415.0
Casein kinase I epsilon,307.0,214.0,47.0,882.0,1000.0,22.0,932.0,144.0,106.0,822.0,222.0
L-lactate dehydrogenase B chain,968.0,722.0,279.0,207.0,6.0,465.0,102.0,854.0,794.0,943.0,815.0
S-methyl-5-thioadenosine phosphorylase,802.0,519.0,833.0,794.0,52.0,684.0,57.0,423.0,140.0,282.0,627.0
Proto-oncogene c-JUN,906.0,673.0,972.0,884.0,131.0,337.0,637.0,185.0,694.0,559.0,782.0
Sodium/glucose cotransporter 1,14.0,183.0,856.0,996.0,593.0,872.0,689.0,416.0,493.0,479.0,874.0
Transketolase,837.0,446.0,47.0,1.0,655.0,660.0,920.0,947.0,988.0,188.0,156.0
Serine/threonine-protein kinase RIPK2,1000.0,195.0,290.0,1.0,0.0,895.0,0.0,741.0,495.0,182.0,885.0
p53-binding protein Mdm-2,244.0,939.0,753.0,856.0,968.0,128.0,157.0,72.0,345.0,905.0,347.0
Serine-protein kinase ATR,462.0,974.0,935.0,441.0,648.0,121.0,913.0,1.0,892.0,962.0,666.0
ADAM10,480.0,679.0,718.0,229.0,998.0,84.0,969.0,1.0,738.0,69.0,855.0
Endoplasmic reticulum aminopeptidase 2,149.0,728.0,832.0,930.0,713.0,772.0,820.0,27.0,187.0,911.0,889.0
G protein-coupled receptor 44,535.0,415.0,129.0,187.0,46.0,807.0,117.0,999.0,258.0,733.0,67.0
Endothelial lipase,974.0,502.0,493.0,1.0,0.0,893.0,41.0,971.0,938.0,866.0,522.0
Histone deacetylase 10,795.0,635.0,227.0,553.0,958.0,505.0,645.0,206.0,203.0,213.0,259.0
GABA receptor alpha-5 subunit,93.0,156.0,26.0,989.0,1000.0,86.0,971.0,692.0,60.0,402.0,20.0
Orexin receptor 1,565.0,488.0,619.0,777.0,135.0,487.0,247.0,573.0,413.0,643.0,844.0
Discoidin domain-containing receptor 2,23.0,396.0,950.0,999.0,98.0,325.0,218.0,892.0,180.0,42.0,955.0
Metabotropic glutamate receptor 2,43.0,695.0,740.0,433.0,214.0,825.0,114.0,481.0,252.0,195.0,603.0
Cytochrome P450 26A1,2.0,794.0,978.0,826.0,285.0,957.0,857.0,451.0,946.0,876.0,606.0
Serine/threonine-protein kinase B-raf,53.0,851.0,41.0,0.0,1000.0,70.0,1000.0,61.0,999.0,245.0,157.0
Ephrin type-B receptor 4,686.0,25.0,230.0,975.0,985.0,696.0,978.0,70.0,431.0,171.0,303.0
Neuropilin-1,999.0,588.0,889.0,744.0,8.0,198.0,4.0,852.0,20.0,454.0,531.0
dUTP pyrophosphatase,682.0,635.0,743.0,762.0,425.0,256.0,1.0,89.0,75.0,655.0,948.0
Serine/threonine-protein kinase ILK-1,619.0,346.0,53.0,413.0,0.0,949.0,58.0,1000.0,533.0,800.0,145.0
Tyrosine-protein kinase BTK,79.0,86.0,870.0,140.0,35.0,994.0,649.0,982.0,937.0,238.0,395.0
Serine/threonine-protein kinase TNNI3K,986.0,723.0,16.0,5.0,999.0,60.0,639.0,0.0,906.0,402.0,565.0
Cytochrome P450 2A6,685.0,837.0,900.0,763.0,15.0,218.0,537.0,222.0,888.0,942.0,860.0
Mitogen-activated protein kinase kinase kinase 5,729.0,614.0,198.0,322.0,438.0,325.0,5.0,615.0,21.0,758.0,440.0
Tyrosine-protein kinase receptor TYRO3,22.0,194.0,991.0,944.0,423.0,313.0,774.0,956.0,344.0,91.0,469.0
Epithelial discoidin domain-containing receptor 1,904.0,798.0,891.0,104.0,941.0,874.0,301.0,2.0,858.0,986.0,718.0
Proto-oncogene tyrosine-protein kinase MER,230.0,450.0,239.0,834.0,956.0,65.0,941.0,384.0,322.0,137.0,363.0
Baculoviral IAP repeat-containing protein 3,10.0,10.0,271.0,941.0,592.0,727.0,155.0,1000.0,8.0,2.0,172.0
Poly [ADP-ribose] polymerase 2,998.0,971.0,37.0,47.0,385.0,200.0,854.0,80.0,318.0,957.0,375.0
P-selectin,252.0,696.0,929.0,786.0,1.0,637.0,582.0,816.0,939.0,273.0,842.0
ATP-binding cassette sub-family G member 2,997.0,374.0,998.0,334.0,0.0,827.0,0.0,1000.0,174.0,191.0,938.0
Pituitary adenylate cyclase-activating polypeptide type I receptor,995.0,997.0,3.0,65.0,1000.0,179.0,786.0,0.0,710.0,999.0,156.0
Serine/threonine-protein kinase PIM3,0.0,15.0,952.0,987.0,905.0,486.0,948.0,999.0,459.0,11.0,428.0
G-protein coupled bile acid receptor 1,875.0,200.0,68.0,880.0,405.0,189.0,739.0,310.0,149.0,619.0,775.0
Metastin receptor,935.0,193.0,271.0,287.0,346.0,525.0,184.0,525.0,755.0,718.0,659.0
Cell division cycle 7-related protein kinase,21.0,310.0,744.0,125.0,849.0,919.0,591.0,480.0,768.0,34.0,339.0
Sodium channel protein type X alpha subunit,680.0,80.0,481.0,26.0,783.0,905.0,400.0,285.0,795.0,322.0,468.0
Baculoviral IAP repeat-containing protein 2,26.0,303.0,642.0,369.0,125.0,873.0,273.0,991.0,781.0,592.0,495.0
Receptor-interacting serine/threonine-protein kinase 1,905.0,218.0,45.0,785.0,169.0,223.0,443.0,936.0,29.0,87.0,282.0
Protein tyrosine kinase 2 beta,599.0,967.0,756.0,230.0,787.0,77.0,937.0,2.0,678.0,901.0,590.0
Perforin-1,9.0,573.0,172.0,974.0,752.0,280.0,971.0,428.0,324.0,848.0,433.0
D-amino-acid oxidase,786.0,581.0,196.0,358.0,1000.0,135.0,980.0,6.0,217.0,893.0,66.0
Serine/threonine-protein kinase WEE1,375.0,141.0,943.0,824.0,59.0,412.0,565.0,904.0,599.0,46.0,617.0
Histone acetyltransferase PCAF,360.0,974.0,393.0,525.0,792.0,322.0,240.0,56.0,891.0,761.0,747.0
Secreted frizzled-related protein 1,1000.0,227.0,6.0,0.0,58.0,479.0,164.0,980.0,606.0,380.0,71.0
Transient receptor potential cation channel subfamily V member 3,414.0,915.0,173.0,833.0,648.0,719.0,958.0,46.0,974.0,988.0,908.0
Protein-arginine N-methyltransferase 1,337.0,169.0,916.0,991.0,645.0,123.0,259.0,801.0,44.0,22.0,438.0
Nuclear factor NF-kappa-B p65 subunit,28.0,947.0,841.0,1000.0,841.0,360.0,351.0,154.0,47.0,816.0,378.0
Dual specificity tyrosine-phosphorylation-regulated kinase 1B,15.0,451.0,70.0,342.0,933.0,799.0,760.0,986.0,676.0,60.0,97.0
Acyl-CoA desaturase,525.0,974.0,163.0,39.0,854.0,852.0,111.0,20.0,550.0,741.0,547.0
Proto-oncogene tyrosine-protein kinase ROS,859.0,64.0,408.0,987.0,983.0,165.0,102.0,283.0,56.0,911.0,393.0
Lysyl-tRNA synthetase,709.0,810.0,925.0,0.0,2.0,947.0,595.0,944.0,997.0,923.0,569.0
DNA-(apurinic or apyrimidinic site) lyase,4.0,735.0,985.0,1000.0,2.0,533.0,66.0,653.0,119.0,895.0,823.0
Glucose-dependent insulinotropic receptor,402.0,626.0,671.0,947.0,276.0,37.0,948.0,183.0,487.0,467.0,570.0
Prostaglandin E synthase,26.0,258.0,603.0,124.0,92.0,900.0,972.0,574.0,995.0,126.0,866.0
G protein-coupled receptor kinase 5,522.0,144.0,927.0,428.0,320.0,425.0,15.0,973.0,59.0,21.0,391.0
Egl nine homolog 1,911.0,358.0,646.0,842.0,402.0,75.0,431.0,739.0,147.0,265.0,785.0
Elongation of very long chain fatty acids protein 6,63.0,89.0,818.0,896.0,621.0,549.0,324.0,645.0,194.0,345.0,803.0
Glucagon,842.0,292.0,0.0,3.0,727.0,936.0,449.0,992.0,267.0,226.0,32.0
CREB-binding protein,999.0,825.0,234.0,268.0,12.0,433.0,20.0,340.0,766.0,702.0,834.0
Mitogen-activated protein kinase kinase kinase 7,923.0,847.0,476.0,876.0,997.0,100.0,844.0,0.0,41.0,948.0,495.0
"Interferon-induced, double-stranded RNA-activated protein kinase",2.0,20.0,973.0,932.0,95.0,973.0,872.0,995.0,907.0,3.0,605.0
Aldo-keto reductase family 1 member C2,749.0,890.0,573.0,9.0,713.0,321.0,76.0,569.0,706.0,682.0,481.0
Trace amine-associated receptor 1,285.0,103.0,6.0,50.0,519.0,611.0,597.0,1000.0,748.0,793.0,449.0
Nuclear receptor ROR-alpha,735.0,957.0,894.0,630.0,920.0,122.0,701.0,0.0,445.0,920.0,706.0
Heat shock factor protein 1,2.0,247.0,947.0,995.0,979.0,737.0,832.0,398.0,148.0,265.0,55.0
Hematopoietic prostaglandin D synthase,31.0,733.0,950.0,939.0,928.0,224.0,529.0,27.0,59.0,311.0,522.0
Aldo-keto reductase family 1 member C1,962.0,940.0,331.0,180.0,38.0,98.0,780.0,119.0,399.0,879.0,205.0
Bifunctional protein NCOAT,989.0,235.0,75.0,36.0,114.0,899.0,113.0,211.0,972.0,408.0,562.0
LIM domain kinase 2,756.0,953.0,658.0,40.0,0.0,181.0,639.0,942.0,772.0,685.0,471.0
Serine/threonine-protein kinase PLK2,996.0,285.0,11.0,643.0,1000.0,365.0,995.0,7.0,481.0,962.0,615.0
Neuropeptide FF receptor 1,124.0,178.0,152.0,37.0,974.0,847.0,635.0,755.0,789.0,139.0,518.0
Neuropeptide FF receptor 2,629.0,196.0,652.0,892.0,2.0,233.0,717.0,972.0,600.0,867.0,715.0
IgG receptor FcRn large subunit p51,165.0,53.0,526.0,814.0,0.0,838.0,80.0,1000.0,420.0,249.0,278.0
Smoothened homolog,654.0,858.0,745.0,863.0,158.0,806.0,2.0,72.0,67.0,278.0,815.0
Aldo-keto reductase family 1 member B10,1000.0,856.0,40.0,5.0,897.0,238.0,119.0,19.0,852.0,868.0,672.0
Serine/threonine-protein kinase 33,0.0,331.0,996.0,1000.0,978.0,760.0,647.0,296.0,167.0,9.0,420.0
Transient receptor potential cation channel subfamily A member 1,995.0,710.0,830.0,783.0,1.0,129.0,649.0,934.0,40.0,689.0,255.0
Diacylglycerol O-acyltransferase 1,3.0,117.0,414.0,696.0,1000.0,687.0,753.0,391.0,166.0,25.0,316.0
"Histone-lysine N-methyltransferase, H3 lysine-9 specific 3",897.0,947.0,491.0,144.0,132.0,718.0,89.0,395.0,977.0,493.0,849.0
Lysine-specific histone demethylase 1,492.0,909.0,719.0,546.0,985.0,274.0,951.0,0.0,699.0,867.0,825.0
Alpha-synuclein,174.0,70.0,755.0,119.0,639.0,582.0,951.0,584.0,623.0,477.0,381.0
Tankyrase-2,477.0,957.0,226.0,690.0,63.0,416.0,874.0,740.0,476.0,897.0,190.0
Tankyrase-1,0.0,241.0,1000.0,979.0,79.0,929.0,619.0,805.0,945.0,69.0,844.0
Mitogen-activated protein kinase kinase kinase kinase 4,44.0,880.0,912.0,578.0,965.0,452.0,988.0,8.0,925.0,769.0,701.0
Lysine-specific demethylase 4C,595.0,4.0,26.0,99.0,999.0,271.0,798.0,783.0,101.0,245.0,38.0
