,EGFR,Hypoxia,JAK.STAT,MAPK,NFkB,PI3K,TGFb,TNFa,Trail,VEGF,p53
Peroxisome proliferator-activated receptor delta,752.0,505.0,145.0,44.0,63.0,302.0,653.0,895.0,628.0,147.0,361.0
Serine/threonine-protein kinase 10,738.0,689.0,948.0,466.0,490.0,600.0,576.0,45.0,575.0,413.0,344.0
Dual specificity protein kinase TTK,486.0,503.0,741.0,834.0,560.0,784.0,941.0,583.0,636.0,505.0,745.0
Coagulation factor VII,212.0,342.0,244.0,518.0,531.0,668.0,305.0,613.0,534.0,770.0,702.0
PI3-kinase p110-alpha subunit,981.0,888.0,381.0,709.0,117.0,372.0,620.0,938.0,375.0,26.0,524.0
Tyrosine-protein kinase ABL2,18.0,53.0,343.0,622.0,964.0,459.0,20.0,315.0,900.0,583.0,317.0
C-C chemokine receptor type 2,755.0,286.0,239.0,961.0,363.0,920.0,982.0,755.0,629.0,711.0,999.0
"Glutamate receptor ionotropic, AMPA 2",543.0,271.0,690.0,298.0,511.0,565.0,880.0,166.0,639.0,495.0,376.0
Neuropeptide Y receptor type 2,123.0,898.0,184.0,37.0,439.0,88.0,70.0,364.0,127.0,946.0,99.0
HMG-CoA reductase,815.0,486.0,132.0,905.0,314.0,765.0,422.0,856.0,963.0,118.0,737.0
Signal transducer and activator of transcription 3,576.0,403.0,844.0,618.0,849.0,235.0,434.0,449.0,103.0,717.0,261.0
Interleukin-8 receptor A,663.0,806.0,663.0,38.0,221.0,516.0,58.0,375.0,915.0,79.0,8.0
Cyclin-dependent kinase 5,64.0,235.0,46.0,536.0,895.0,516.0,166.0,745.0,252.0,661.0,900.0
MAP kinase ERK2,38.0,830.0,927.0,924.0,618.0,882.0,725.0,211.0,650.0,640.0,640.0
Cystic fibrosis transmembrane conductance regulator,708.0,338.0,10.0,187.0,24.0,568.0,964.0,774.0,959.0,579.0,800.0
Chymase,604.0,443.0,989.0,164.0,943.0,75.0,109.0,131.0,40.0,703.0,4.0
Casein kinase II alpha (prime),636.0,196.0,467.0,793.0,51.0,408.0,985.0,550.0,547.0,696.0,992.0
Cathepsin B,848.0,835.0,552.0,296.0,266.0,874.0,25.0,925.0,335.0,74.0,838.0
Matrix metalloproteinase 7,229.0,361.0,158.0,531.0,874.0,106.0,738.0,27.0,851.0,807.0,133.0
Bombesin receptor subtype-3,814.0,330.0,471.0,618.0,341.0,815.0,966.0,527.0,813.0,358.0,927.0
LXR-beta,107.0,584.0,837.0,981.0,445.0,675.0,141.0,779.0,104.0,82.0,533.0
Neurotensin receptor 1,516.0,512.0,195.0,208.0,975.0,115.0,3.0,720.0,18.0,886.0,80.0
Tyrosine-protein kinase TIE-2,876.0,682.0,854.0,574.0,235.0,735.0,974.0,471.0,485.0,466.0,572.0
Fibroblast growth factor receptor 2,626.0,281.0,41.0,490.0,211.0,452.0,12.0,897.0,957.0,286.0,214.0
Histone deacetylase 9,369.0,828.0,292.0,191.0,310.0,868.0,431.0,630.0,867.0,152.0,259.0
Fatty acid synthase,873.0,872.0,550.0,330.0,231.0,513.0,827.0,331.0,548.0,759.0,728.0
c-Jun N-terminal kinase 2,117.0,378.0,818.0,460.0,697.0,492.0,413.0,323.0,64.0,693.0,385.0
Sodium channel protein type II alpha subunit,758.0,57.0,871.0,885.0,226.0,694.0,995.0,523.0,918.0,289.0,905.0
Monoglyceride lipase,49.0,669.0,746.0,428.0,919.0,151.0,105.0,85.0,155.0,930.0,184.0
Inhibitor of apoptosis protein 3,514.0,753.0,109.0,388.0,381.0,554.0,862.0,766.0,336.0,284.0,806.0
Serine/threonine-protein kinase 2,443.0,508.0,971.0,450.0,270.0,524.0,922.0,48.0,729.0,939.0,232.0
Dual specificity protein kinase CLK4,957.0,426.0,508.0,770.0,110.0,712.0,924.0,706.0,860.0,140.0,643.0
MAP kinase signal-integrating kinase 2,353.0,110.0,711.0,615.0,965.0,151.0,33.0,820.0,76.0,608.0,223.0
Proteasome component C5,751.0,935.0,484.0,81.0,337.0,975.0,912.0,196.0,735.0,501.0,723.0
Tyrosine-protein kinase FRK,89.0,314.0,247.0,332.0,653.0,360.0,26.0,929.0,157.0,703.0,363.0
Dual specificty protein kinase CLK1,501.0,941.0,87.0,149.0,77.0,472.0,470.0,663.0,278.0,341.0,629.0
Dual specificity protein kinase CLK2,405.0,615.0,798.0,968.0,931.0,139.0,427.0,76.0,221.0,764.0,461.0
Lipoxin A4 receptor,675.0,159.0,596.0,287.0,288.0,895.0,567.0,345.0,948.0,258.0,568.0
Estradiol 17-beta-dehydrogenase 3,173.0,168.0,186.0,962.0,115.0,592.0,107.0,871.0,994.0,67.0,216.0
11-beta-hydroxysteroid dehydrogenase 1,419.0,119.0,269.0,204.0,970.0,12.0,59.0,290.0,176.0,781.0,98.0
Ribosomal protein S6 kinase alpha 5,785.0,855.0,811.0,736.0,147.0,907.0,839.0,402.0,518.0,182.0,331.0
ALK tyrosine kinase receptor,831.0,639.0,174.0,49.0,263.0,71.0,429.0,737.0,96.0,769.0,413.0
Hypoxia-inducible factor 1 alpha,90.0,618.0,883.0,587.0,505.0,891.0,590.0,286.0,771.0,656.0,734.0
TGF-beta receptor type II,282.0,805.0,929.0,542.0,839.0,33.0,688.0,192.0,47.0,940.0,236.0
Serine/threonine-protein kinase AKT,104.0,319.0,238.0,565.0,737.0,970.0,229.0,752.0,408.0,351.0,961.0
Sodium channel protein type IX alpha subunit,923.0,682.0,652.0,346.0,389.0,658.0,943.0,412.0,162.0,291.0,694.0
P-glycoprotein 1,948.0,90.0,14.0,304.0,317.0,51.0,907.0,889.0,409.0,345.0,895.0
Heat shock protein HSP 90-beta,361.0,347.0,442.0,279.0,773.0,822.0,128.0,738.0,625.0,241.0,291.0
Calcium-activated potassium channel subunit alpha-1,843.0,963.0,293.0,812.0,530.0,771.0,11.0,924.0,609.0,199.0,238.0
Intermediate conductance calcium-activated potassium channel protein 4,717.0,533.0,570.0,26.0,92.0,344.0,985.0,21.0,941.0,657.0,681.0
Voltage-gated potassium channel subunit Kv1.5,434.0,110.0,380.0,827.0,694.0,11.0,109.0,779.0,189.0,47.0,147.0
Bradykinin B1 receptor,369.0,435.0,543.0,810.0,349.0,763.0,595.0,702.0,853.0,249.0,278.0
Purinergic receptor P2Y1,319.0,414.0,129.0,588.0,819.0,269.0,304.0,753.0,163.0,824.0,918.0
Sphingosine 1-phosphate receptor Edg-1,427.0,557.0,601.0,139.0,984.0,451.0,26.0,350.0,336.0,433.0,111.0
Purine nucleoside phosphorylase,727.0,631.0,744.0,289.0,273.0,452.0,750.0,20.0,694.0,912.0,376.0
Serine/threonine-protein kinase GAK,261.0,851.0,746.0,444.0,288.0,639.0,864.0,313.0,287.0,816.0,475.0
Induced myeloid leukemia cell differentiation protein Mcl-1,290.0,175.0,547.0,763.0,360.0,714.0,606.0,652.0,313.0,612.0,718.0
Dual-specificity tyrosine-phosphorylation regulated kinase 2,159.0,253.0,668.0,775.0,581.0,725.0,893.0,317.0,698.0,821.0,674.0
Gastric inhibitory polypeptide receptor,760.0,630.0,634.0,494.0,77.0,928.0,924.0,649.0,403.0,276.0,912.0
Matrix metalloproteinase 12,389.0,332.0,274.0,860.0,439.0,593.0,82.0,309.0,560.0,387.0,675.0
Sphingosine kinase 1,363.0,684.0,858.0,734.0,470.0,277.0,49.0,874.0,184.0,90.0,17.0
Phosphodiesterase 8B,101.0,808.0,606.0,620.0,421.0,728.0,362.0,729.0,413.0,821.0,330.0
Phosphodiesterase 10A,338.0,161.0,333.0,14.0,816.0,798.0,226.0,246.0,746.0,654.0,493.0
Free fatty acid receptor 1,642.0,387.0,902.0,442.0,827.0,50.0,34.0,203.0,765.0,137.0,3.0
Prostanoid DP receptor,881.0,699.0,444.0,904.0,490.0,706.0,918.0,855.0,624.0,301.0,967.0
Neurokinin 3 receptor,233.0,292.0,196.0,917.0,58.0,774.0,894.0,942.0,920.0,614.0,908.0
TGF-beta receptor type I,561.0,708.0,182.0,252.0,570.0,470.0,725.0,292.0,256.0,590.0,891.0
C-X-C chemokine receptor type 3,874.0,414.0,238.0,403.0,548.0,228.0,379.0,523.0,629.0,93.0,632.0
Vitamin K-dependent protein C,539.0,904.0,838.0,729.0,536.0,770.0,702.0,743.0,90.0,467.0,530.0
Tyrosine-protein kinase FGR,62.0,137.0,480.0,775.0,654.0,482.0,262.0,131.0,820.0,795.0,465.0
NAD-dependent deacetylase sirtuin 3,651.0,491.0,85.0,88.0,569.0,394.0,312.0,585.0,445.0,449.0,476.0
NAD-dependent deacetylase sirtuin 2,903.0,445.0,565.0,154.0,797.0,22.0,176.0,261.0,316.0,287.0,33.0
Acyl coenzyme A:cholesterol acyltransferase 2,244.0,783.0,912.0,271.0,521.0,630.0,422.0,840.0,8.0,623.0,475.0
Voltage-gated N-type calcium channel alpha-1B subunit,681.0,344.0,770.0,922.0,234.0,164.0,939.0,64.0,713.0,834.0,560.0
"Nitric oxide synthase, inducible",284.0,486.0,793.0,842.0,589.0,586.0,772.0,253.0,773.0,612.0,402.0
Serine/threonine-protein kinase PAK 4,661.0,103.0,251.0,536.0,626.0,256.0,269.0,887.0,489.0,241.0,845.0
Ribosomal protein S6 kinase 1,769.0,842.0,591.0,16.0,475.0,314.0,362.0,218.0,83.0,927.0,21.0
NAD-dependent deacetylase sirtuin 1,90.0,73.0,676.0,806.0,363.0,723.0,584.0,583.0,876.0,337.0,818.0
Glutaminyl-peptide cyclotransferase,641.0,636.0,204.0,681.0,124.0,951.0,927.0,754.0,600.0,379.0,998.0
Serine/threonine-protein kinase PIM2,109.0,673.0,741.0,405.0,866.0,178.0,59.0,148.0,283.0,477.0,117.0
TRAF2- and NCK-interacting kinase,993.0,822.0,331.0,426.0,131.0,380.0,738.0,737.0,820.0,60.0,221.0
Coagulation factor XIII,501.0,428.0,17.0,271.0,832.0,311.0,809.0,542.0,841.0,542.0,888.0
5-lipoxygenase activating protein,851.0,356.0,546.0,313.0,147.0,888.0,573.0,973.0,423.0,696.0,724.0
Neuropeptide Y receptor type 5,282.0,556.0,802.0,916.0,580.0,363.0,640.0,419.0,704.0,131.0,745.0
Kinesin-like protein 1,713.0,619.0,831.0,446.0,537.0,608.0,811.0,31.0,711.0,721.0,30.0
Matrix metalloproteinase 8,742.0,491.0,97.0,307.0,525.0,495.0,242.0,841.0,343.0,87.0,546.0
C-C chemokine receptor type 8,334.0,265.0,550.0,865.0,432.0,499.0,387.0,588.0,173.0,656.0,944.0
Tyrosine kinase non-receptor protein 2,133.0,321.0,389.0,577.0,103.0,769.0,596.0,610.0,833.0,874.0,679.0
Serine/threonine-protein kinase PAK 1,211.0,127.0,630.0,410.0,736.0,324.0,308.0,125.0,526.0,527.0,354.0
Tyrosine-protein kinase BRK,799.0,382.0,570.0,277.0,844.0,394.0,301.0,355.0,177.0,573.0,80.0
Melanocortin receptor 5,67.0,892.0,879.0,636.0,285.0,804.0,797.0,341.0,577.0,849.0,938.0
Ghrelin receptor,487.0,488.0,687.0,498.0,763.0,115.0,120.0,563.0,311.0,283.0,48.0
Phenylethanolamine N-methyltransferase,567.0,827.0,99.0,443.0,739.0,780.0,149.0,727.0,287.0,611.0,598.0
Leukotriene A4 hydrolase,951.0,747.0,137.0,36.0,37.0,858.0,992.0,324.0,931.0,468.0,979.0
Apoptosis regulator Bcl-X,43.0,435.0,422.0,984.0,750.0,740.0,488.0,933.0,409.0,649.0,667.0
Serine/threonine-protein kinase Chk1,653.0,191.0,434.0,964.0,493.0,403.0,236.0,896.0,655.0,198.0,764.0
Voltage-gated potassium channel subunit Kv1.3,463.0,537.0,879.0,306.0,811.0,210.0,773.0,73.0,202.0,824.0,85.0
Voltage-gated T-type calcium channel alpha-1G subunit,537.0,597.0,635.0,226.0,440.0,350.0,496.0,214.0,530.0,460.0,431.0
Melanocortin receptor 3,936.0,920.0,407.0,32.0,312.0,862.0,769.0,448.0,534.0,557.0,319.0
Dipeptidyl peptidase VIII,320.0,59.0,775.0,329.0,794.0,33.0,624.0,68.0,767.0,603.0,24.0
Lymphocyte differentiation antigen CD38,265.0,665.0,905.0,298.0,800.0,42.0,195.0,145.0,17.0,990.0,200.0
Proteasome Macropain subunit MB1,918.0,306.0,277.0,494.0,641.0,62.0,555.0,647.0,106.0,341.0,909.0
Apoptosis regulator Bcl-W,221.0,156.0,72.0,812.0,104.0,993.0,501.0,994.0,821.0,51.0,973.0
Aldo-keto-reductase family 1 member C3,809.0,719.0,693.0,774.0,391.0,528.0,133.0,613.0,514.0,120.0,291.0
Fibroblast activation protein alpha,624.0,754.0,346.0,921.0,264.0,573.0,865.0,280.0,825.0,402.0,934.0
"Indoleamine 2,3-dioxygenase",300.0,215.0,321.0,921.0,131.0,848.0,385.0,928.0,901.0,583.0,490.0
Malonyl-CoA decarboxylase,207.0,586.0,758.0,334.0,764.0,405.0,478.0,17.0,849.0,757.0,131.0
Isoprenylcysteine carboxyl methyltransferase,70.0,715.0,765.0,128.0,805.0,681.0,153.0,356.0,218.0,559.0,184.0
Serine/threonine-protein kinase Aurora-A,315.0,836.0,486.0,907.0,731.0,603.0,641.0,762.0,320.0,271.0,424.0
C3a anaphylatoxin chemotactic receptor,832.0,847.0,249.0,20.0,188.0,890.0,594.0,644.0,74.0,304.0,195.0
Vesicular acetylcholine transporter,662.0,176.0,783.0,23.0,636.0,32.0,65.0,432.0,80.0,770.0,26.0
Geranylgeranyl pyrophosphate synthetase,339.0,217.0,419.0,995.0,295.0,987.0,919.0,729.0,962.0,437.0,997.0
Neuropeptide Y receptor type 1,812.0,551.0,352.0,224.0,352.0,689.0,840.0,35.0,909.0,417.0,241.0
Carbonic anhydrase VA,492.0,443.0,798.0,397.0,556.0,53.0,560.0,570.0,243.0,838.0,33.0
Endothelin-converting enzyme 1,556.0,457.0,581.0,311.0,272.0,661.0,601.0,878.0,380.0,447.0,789.0
Orexin receptor 2,24.0,139.0,153.0,725.0,681.0,720.0,84.0,933.0,623.0,311.0,836.0
Dipeptidyl peptidase IX,492.0,902.0,772.0,248.0,320.0,797.0,123.0,152.0,864.0,133.0,419.0
Vanilloid receptor,806.0,312.0,85.0,591.0,514.0,56.0,26.0,801.0,629.0,469.0,158.0
Caspase-1,419.0,931.0,707.0,700.0,703.0,892.0,828.0,60.0,96.0,767.0,848.0
"Nitric-oxide synthase, endothelial",180.0,52.0,755.0,333.0,602.0,217.0,715.0,778.0,141.0,791.0,300.0
Dual specificity phosphatase Cdc25B,820.0,752.0,891.0,4.0,593.0,456.0,858.0,0.0,361.0,683.0,56.0
P2X purinoceptor 7,552.0,561.0,78.0,974.0,473.0,72.0,145.0,906.0,804.0,71.0,645.0
Serine/threonine-protein kinase AKT3,243.0,579.0,540.0,35.0,117.0,947.0,982.0,249.0,762.0,829.0,604.0
Beta-secretase 1,328.0,283.0,97.0,927.0,754.0,401.0,30.0,888.0,509.0,187.0,276.0
Acetyl-CoA carboxylase 2,601.0,804.0,525.0,456.0,562.0,399.0,696.0,191.0,543.0,814.0,540.0
L-lactate dehydrogenase A chain,718.0,310.0,668.0,379.0,310.0,715.0,939.0,340.0,442.0,754.0,955.0
C-X3-C chemokine receptor 1,441.0,559.0,806.0,740.0,514.0,832.0,494.0,622.0,208.0,699.0,767.0
Eukaryotic translation initation factor,515.0,395.0,239.0,885.0,433.0,854.0,137.0,966.0,818.0,10.0,754.0
Apoptosis regulator Bcl-2,867.0,314.0,421.0,915.0,57.0,618.0,978.0,888.0,958.0,320.0,727.0
Cytochrome P450 1B1,283.0,897.0,877.0,448.0,858.0,713.0,348.0,74.0,177.0,791.0,403.0
Tyrosine-protein kinase receptor UFO,13.0,220.0,626.0,614.0,600.0,851.0,6.0,217.0,826.0,735.0,304.0
Neurotrophic tyrosine kinase receptor type 2,857.0,528.0,179.0,585.0,845.0,20.0,652.0,850.0,60.0,465.0,498.0
Mitogen-activated protein kinase kinase kinase 8,867.0,94.0,436.0,147.0,245.0,264.0,983.0,534.0,773.0,480.0,366.0
Low molecular weight phosphotyrosine protein phosphatase,852.0,967.0,325.0,48.0,87.0,800.0,991.0,39.0,724.0,974.0,913.0
Casein kinase I epsilon,554.0,401.0,521.0,395.0,478.0,512.0,545.0,320.0,941.0,126.0,176.0
L-lactate dehydrogenase B chain,202.0,610.0,570.0,485.0,444.0,676.0,164.0,779.0,275.0,199.0,179.0
S-methyl-5-thioadenosine phosphorylase,603.0,765.0,829.0,816.0,330.0,306.0,222.0,489.0,32.0,763.0,891.0
Proto-oncogene c-JUN,892.0,661.0,277.0,323.0,838.0,222.0,63.0,850.0,203.0,106.0,82.0
Sodium/glucose cotransporter 1,57.0,58.0,221.0,979.0,542.0,670.0,31.0,779.0,632.0,707.0,921.0
Transketolase,62.0,71.0,129.0,327.0,493.0,802.0,779.0,734.0,929.0,508.0,848.0
Serine/threonine-protein kinase RIPK2,859.0,588.0,955.0,378.0,387.0,448.0,352.0,164.0,202.0,465.0,38.0
p53-binding protein Mdm-2,164.0,815.0,371.0,624.0,517.0,240.0,734.0,190.0,722.0,769.0,207.0
Serine-protein kinase ATR,749.0,400.0,373.0,49.0,955.0,431.0,20.0,524.0,150.0,172.0,407.0
ADAM10,35.0,88.0,68.0,653.0,183.0,585.0,658.0,737.0,948.0,427.0,685.0
Endoplasmic reticulum aminopeptidase 2,861.0,821.0,941.0,414.0,719.0,487.0,805.0,82.0,231.0,567.0,433.0
G protein-coupled receptor 44,930.0,828.0,487.0,11.0,713.0,60.0,778.0,129.0,74.0,889.0,222.0
Endothelial lipase,661.0,427.0,888.0,653.0,58.0,517.0,988.0,458.0,715.0,597.0,744.0
Histone deacetylase 10,713.0,215.0,136.0,969.0,595.0,106.0,32.0,987.0,731.0,148.0,68.0
GABA receptor alpha-5 subunit,611.0,676.0,98.0,632.0,285.0,977.0,273.0,911.0,869.0,138.0,814.0
Orexin receptor 1,426.0,83.0,48.0,252.0,832.0,78.0,13.0,928.0,100.0,217.0,269.0
Discoidin domain-containing receptor 2,26.0,893.0,920.0,898.0,687.0,889.0,986.0,40.0,790.0,905.0,885.0
Metabotropic glutamate receptor 2,551.0,631.0,463.0,278.0,189.0,879.0,615.0,166.0,427.0,373.0,653.0
Cytochrome P450 26A1,692.0,413.0,787.0,420.0,487.0,494.0,764.0,351.0,520.0,474.0,844.0
Serine/threonine-protein kinase B-raf,392.0,636.0,583.0,343.0,806.0,118.0,643.0,108.0,619.0,869.0,184.0
Ephrin type-B receptor 4,890.0,608.0,191.0,403.0,116.0,416.0,340.0,955.0,97.0,494.0,665.0
Neuropilin-1,549.0,190.0,724.0,579.0,850.0,494.0,234.0,895.0,239.0,189.0,293.0
dUTP pyrophosphatase,93.0,355.0,979.0,748.0,507.0,918.0,822.0,50.0,637.0,792.0,707.0
Serine/threonine-protein kinase ILK-1,329.0,124.0,534.0,913.0,397.0,217.0,327.0,818.0,627.0,301.0,840.0
Tyrosine-protein kinase BTK,314.0,975.0,431.0,692.0,623.0,612.0,782.0,127.0,359.0,873.0,487.0
Serine/threonine-protein kinase TNNI3K,925.0,256.0,186.0,121.0,101.0,751.0,941.0,734.0,780.0,153.0,925.0
Cytochrome P450 2A6,116.0,786.0,721.0,255.0,585.0,586.0,12.0,564.0,45.0,914.0,363.0
Mitogen-activated protein kinase kinase kinase 5,649.0,214.0,257.0,610.0,971.0,343.0,241.0,625.0,880.0,101.0,268.0
Tyrosine-protein kinase receptor TYRO3,269.0,395.0,808.0,66.0,492.0,486.0,786.0,72.0,814.0,854.0,291.0
Epithelial discoidin domain-containing receptor 1,911.0,24.0,238.0,560.0,448.0,71.0,817.0,951.0,218.0,143.0,707.0
Proto-oncogene tyrosine-protein kinase MER,789.0,821.0,466.0,7.0,243.0,348.0,798.0,168.0,154.0,829.0,10.0
Baculoviral IAP repeat-containing protein 3,699.0,989.0,864.0,871.0,536.0,804.0,823.0,322.0,398.0,405.0,350.0
Poly [ADP-ribose] polymerase 2,563.0,577.0,465.0,868.0,588.0,602.0,643.0,176.0,411.0,372.0,948.0
P-selectin,664.0,296.0,132.0,965.0,41.0,912.0,398.0,973.0,997.0,156.0,749.0
ATP-binding cassette sub-family G member 2,351.0,863.0,926.0,15.0,970.0,201.0,465.0,9.0,44.0,901.0,14.0
Pituitary adenylate cyclase-activating polypeptide type I receptor,878.0,360.0,78.0,495.0,96.0,239.0,854.0,799.0,843.0,368.0,979.0
Serine/threonine-protein kinase PIM3,419.0,375.0,816.0,908.0,276.0,755.0,359.0,826.0,626.0,88.0,211.0
G-protein coupled bile acid receptor 1,16.0,139.0,461.0,920.0,249.0,787.0,603.0,834.0,210.0,968.0,999.0
Metastin receptor,40.0,493.0,755.0,69.0,1000.0,43.0,0.0,299.0,73.0,565.0,0.0
Cell division cycle 7-related protein kinase,195.0,500.0,153.0,890.0,486.0,578.0,113.0,677.0,757.0,473.0,815.0
Sodium channel protein type X alpha subunit,894.0,299.0,589.0,343.0,194.0,556.0,252.0,230.0,822.0,339.0,197.0
Baculoviral IAP repeat-containing protein 2,729.0,627.0,533.0,400.0,133.0,584.0,777.0,555.0,310.0,538.0,477.0
Receptor-interacting serine/threonine-protein kinase 1,790.0,499.0,855.0,827.0,852.0,6.0,898.0,78.0,423.0,359.0,242.0
Protein tyrosine kinase 2 beta,859.0,802.0,341.0,24.0,537.0,828.0,956.0,206.0,558.0,793.0,724.0
Perforin-1,633.0,500.0,295.0,457.0,140.0,810.0,853.0,818.0,508.0,564.0,994.0
D-amino-acid oxidase,84.0,347.0,685.0,924.0,342.0,954.0,534.0,964.0,469.0,480.0,948.0
Serine/threonine-protein kinase WEE1,675.0,78.0,40.0,893.0,349.0,365.0,170.0,985.0,469.0,44.0,957.0
Histone acetyltransferase PCAF,529.0,394.0,691.0,959.0,909.0,267.0,90.0,375.0,323.0,264.0,75.0
Secreted frizzled-related protein 1,564.0,498.0,614.0,34.0,797.0,541.0,64.0,238.0,320.0,323.0,41.0
Transient receptor potential cation channel subfamily V member 3,625.0,289.0,309.0,335.0,115.0,276.0,993.0,43.0,992.0,693.0,634.0
Protein-arginine N-methyltransferase 1,262.0,861.0,908.0,610.0,822.0,178.0,422.0,365.0,44.0,900.0,220.0
Nuclear factor NF-kappa-B p65 subunit,371.0,405.0,597.0,254.0,296.0,277.0,89.0,518.0,253.0,663.0,247.0
Dual specificity tyrosine-phosphorylation-regulated kinase 1B,368.0,494.0,778.0,291.0,380.0,870.0,768.0,475.0,489.0,701.0,531.0
Acyl-CoA desaturase,382.0,857.0,117.0,902.0,85.0,959.0,978.0,510.0,976.0,369.0,879.0
Proto-oncogene tyrosine-protein kinase ROS,743.0,951.0,446.0,384.0,140.0,921.0,925.0,289.0,713.0,509.0,692.0
Lysyl-tRNA synthetase,520.0,58.0,849.0,134.0,908.0,36.0,10.0,512.0,12.0,602.0,32.0
DNA-(apurinic or apyrimidinic site) lyase,646.0,183.0,146.0,259.0,59.0,566.0,621.0,661.0,888.0,289.0,628.0
Glucose-dependent insulinotropic receptor,590.0,545.0,650.0,111.0,559.0,921.0,560.0,531.0,769.0,287.0,242.0
Prostaglandin E synthase,218.0,241.0,180.0,775.0,556.0,265.0,244.0,906.0,516.0,757.0,277.0
G protein-coupled receptor kinase 5,519.0,640.0,528.0,918.0,449.0,385.0,270.0,817.0,703.0,84.0,582.0
Egl nine homolog 1,697.0,544.0,498.0,892.0,654.0,797.0,259.0,656.0,333.0,476.0,975.0
Elongation of very long chain fatty acids protein 6,229.0,145.0,474.0,877.0,565.0,257.0,570.0,627.0,398.0,721.0,793.0
Glucagon,723.0,888.0,700.0,32.0,385.0,911.0,877.0,239.0,369.0,641.0,618.0
CREB-binding protein,899.0,630.0,89.0,540.0,268.0,108.0,355.0,638.0,468.0,157.0,406.0
Mitogen-activated protein kinase kinase kinase 7,180.0,816.0,355.0,673.0,733.0,804.0,549.0,691.0,522.0,292.0,876.0
"Interferon-induced, double-stranded RNA-activated protein kinase",451.0,439.0,839.0,424.0,882.0,18.0,515.0,59.0,243.0,712.0,202.0
Aldo-keto reductase family 1 member C2,299.0,27.0,389.0,419.0,312.0,259.0,606.0,596.0,743.0,461.0,500.0
Trace amine-associated receptor 1,510.0,874.0,886.0,822.0,418.0,516.0,935.0,304.0,199.0,794.0,796.0
Nuclear receptor ROR-alpha,335.0,839.0,460.0,98.0,493.0,959.0,773.0,245.0,294.0,952.0,944.0
Heat shock factor protein 1,528.0,16.0,299.0,218.0,372.0,135.0,346.0,245.0,588.0,598.0,81.0
Hematopoietic prostaglandin D synthase,425.0,590.0,980.0,712.0,241.0,728.0,829.0,142.0,566.0,196.0,230.0
Aldo-keto reductase family 1 member C1,603.0,662.0,83.0,625.0,649.0,625.0,155.0,982.0,415.0,499.0,305.0
Bifunctional protein NCOAT,485.0,682.0,106.0,88.0,891.0,145.0,24.0,120.0,884.0,322.0,52.0
LIM domain kinase 2,729.0,145.0,100.0,606.0,130.0,675.0,849.0,893.0,869.0,272.0,833.0
Serine/threonine-protein kinase PLK2,323.0,181.0,528.0,904.0,891.0,70.0,268.0,508.0,66.0,758.0,620.0
Neuropeptide FF receptor 1,307.0,731.0,923.0,183.0,244.0,658.0,347.0,132.0,214.0,702.0,369.0
Neuropeptide FF receptor 2,244.0,395.0,172.0,892.0,898.0,852.0,101.0,853.0,789.0,172.0,819.0
IgG receptor FcRn large subunit p51,476.0,303.0,842.0,733.0,634.0,184.0,240.0,490.0,777.0,314.0,98.0
Smoothened homolog,840.0,820.0,57.0,115.0,23.0,965.0,890.0,816.0,702.0,505.0,870.0
Aldo-keto reductase family 1 member B10,596.0,611.0,891.0,398.0,822.0,150.0,680.0,319.0,74.0,472.0,662.0
Serine/threonine-protein kinase 33,141.0,326.0,183.0,808.0,657.0,513.0,515.0,281.0,850.0,733.0,460.0
Transient receptor potential cation channel subfamily A member 1,783.0,235.0,213.0,579.0,544.0,245.0,316.0,811.0,630.0,236.0,161.0
Diacylglycerol O-acyltransferase 1,658.0,895.0,890.0,342.0,395.0,854.0,314.0,572.0,381.0,378.0,272.0
"Histone-lysine N-methyltransferase, H3 lysine-9 specific 3",477.0,227.0,54.0,509.0,172.0,184.0,645.0,773.0,662.0,544.0,665.0
Lysine-specific histone demethylase 1,20.0,917.0,645.0,580.0,787.0,807.0,24.0,470.0,139.0,702.0,231.0
Alpha-synuclein,95.0,69.0,526.0,864.0,587.0,985.0,554.0,797.0,889.0,221.0,862.0
Tankyrase-2,763.0,294.0,897.0,903.0,761.0,103.0,188.0,233.0,285.0,456.0,412.0
Tankyrase-1,270.0,254.0,676.0,825.0,874.0,264.0,134.0,556.0,648.0,291.0,88.0
Mitogen-activated protein kinase kinase kinase kinase 4,468.0,930.0,150.0,400.0,281.0,783.0,578.0,105.0,462.0,954.0,251.0
Lysine-specific demethylase 4C,945.0,32.0,35.0,13.0,17.0,252.0,626.0,895.0,798.0,273.0,658.0
